st,yr,rtype,hectares,prod,type,temp,wind,rain,cloud,sun,rel_hum,ndvi
Dhaka,2012,Aus,502.0,752.0,0,30.65833333333333,2.4,187.66666666666663,4.783333333333333,5.249999999999999,72.5,0.44090499999999994
Dhaka,2012,Aman,19079.0,27797.0,1,28.728571428571428,1.9857142857142855,125.0,4.585714285714286,4.171428571428572,76.14285714285714,0.44194857142857147
Dhaka,2012,Boro,47415.0,190646.0,2,26.335714285714282,2.242857142857143,75.28571428571429,2.3000000000000003,5.9,65.85714285714286,0.42633714285714286
Dhaka,2013,Aus,477.0,948.0,0,30.65,2.583333333333333,212.5,5.066666666666666,5.083333333333334,72.33333333333333,0.4545983333333334
Dhaka,2013,Aman,16110.0,25676.0,1,28.907142857142862,2.042857142857143,163.71428571428572,4.442857142857141,4.5285714285714285,76.57142857142857,0.4710414285714286
Dhaka,2013,Boro,47115.0,200561.0,2,26.314285714285717,2.1714285714285717,64.0,2.257142857142857,5.8,65.57142857142857,0.45373428571428576
Dhaka,2014,Aus,692.0,1413.0,0,28.97208976745605,1.2695574760437012,232.8964691162109,4.749340534210205,5.676675319671631,76.98356628417969,0.46562
Dhaka,2014,Aman,91959.0,227829.0,1,28.869274139404297,1.5993162393569946,236.46807861328125,4.493821144104004,4.908560752868652,84.13722229003906,0.4775542857142857
Dhaka,2014,Boro,46867.0,205638.0,2,25.68024635314941,2.741830348968506,63.1381950378418,2.0672085285186768,5.850437641143799,74.25963592529297,0.4464099999999999
Dhaka,2015,Aus,654.0,1431.0,0,30.15280342102051,1.0015177726745603,209.879150390625,5.123493194580078,5.136686325073242,73.8404541015625,0.441905
Dhaka,2015,Aman,96541.0,246845.0,1,28.78849029541016,0.7389463186264038,183.6006774902344,4.430388927459717,4.839557647705078,78.4529037475586,0.44010999999999995
Dhaka,2015,Boro,47691.0,211933.0,2,25.600326538085934,1.8928792476654053,62.83983612060547,2.178642749786377,5.796069622039795,74.66077423095703,0.45826
Dhaka,2016,Aus,655.0,1407.0,0,30.104476928710934,0.8540307283401489,235.958740234375,4.75645923614502,5.332733154296875,74.04454803466797,0.47875666666666666
Dhaka,2016,Aman,17547.0,27671.0,1,28.77859115600586,0.7148669958114624,214.7817230224609,4.433060646057129,4.99074125289917,82.11014556884766,0.47576285714285715
Dhaka,2016,Boro,48268.0,218997.0,2,25.63572883605957,1.6798075437545776,63.47244262695313,2.0576403141021733,5.7420597076416025,75.79801940917969,0.4754828571428571
Dhaka,2017,Aus,747.0,2016.0,0,29.563335418701172,0.7888336181640625,239.7309875488281,5.06212854385376,5.5456271171569815,76.88873291015625,0.45719333333333334
Dhaka,2017,Aman,16716.0,33169.0,1,28.77925682067871,0.6572953462600708,233.53451538085938,4.464794158935547,5.16926383972168,85.30235290527344,0.47513857142857147
Dhaka,2017,Boro,47156.0,206782.0,2,25.574886322021484,1.5629781484603882,63.28158569335938,2.1184353828430176,5.751549243927003,74.6072006225586,0.47176714285714283
Dhaka,2018,Aus,486.0,1098.0,0,29.510616302490234,0.8320836424827576,244.0755920410156,4.631523609161377,5.459366321563722,77.39169311523438,0.4813266666666666
Dhaka,2018,Aman,8060.0,12583.0,1,28.74590301513672,0.6150144934654236,207.6211853027344,4.455201148986816,5.138468265533447,84.31427764892578,0.4959942857142857
Dhaka,2018,Boro,47074.0,180846.7,2,25.562580108642575,1.778734803199768,63.25320053100586,2.053072452545166,5.74847412109375,73.49169158935547,0.4628828571428572
Dinajpur,2011,Aus,5739.0,15678.0,0,29.566666666666666,1.7166666666666666,225.33333333333331,4.416666666666667,6.0166666666666675,78.5,0.5247566666666666
Dinajpur,2011,Aman,247199.0,606408.0,1,28.164285714285718,1.6285714285714286,182.57142857142856,3.7428571428571433,5.7,81.71428571428571,0.4838971428571429
Dinajpur,2011,Boro,174014.0,660743.0,2,24.242857142857147,1.5714285714285714,52.714285714285715,1.8,6.442857142857143,76.28571428571429,0.46510571428571434
Dinajpur,2012,Aus,4812.0,10333.0,0,30.325000000000006,1.7666666666666666,176.66666666666663,4.35,6.45,74.83333333333333,0.545585
Dinajpur,2012,Aman,245924.0,631882.0,1,27.72142857142857,1.5285714285714285,194.57142857142856,4.242857142857143,5.285714285714286,81.57142857142857,0.5151314285714286
Dinajpur,2012,Boro,172213.0,695519.0,2,24.507142857142853,1.5714285714285714,21.428571428571427,1.828571428571429,6.485714285714287,72.71428571428571,0.45017714285714294
Dinajpur,2013,Aus,3838.0,8411.0,0,30.316666666666666,1.8,221.0,4.716666666666667,5.900000000000001,77.0,0.550245
Dinajpur,2013,Aman,247250.0,652120.0,1,28.042857142857148,1.7428571428571429,226.42857142857144,4.242857142857143,5.414285714285716,82.0,0.5372871428571429
Dinajpur,2013,Boro,174484.0,717878.0,2,24.614285714285714,1.7571428571428571,34.57142857142857,2.1,6.314285714285715,74.42857142857143,0.46943857142857137
Dinajpur,2014,Aus,4883.0,11216.0,0,28.915266036987305,2.107318639755249,237.12489318847656,4.508772373199463,6.05536699295044,81.15681457519531,0.50297
Dinajpur,2014,Aman,249615.0,614367.0,1,28.167709350585934,1.6425873041152954,204.60086059570312,4.180222988128662,5.591643333435059,83.20802307128906,0.5033042857142858
Dinajpur,2014,Boro,179006.0,735364.0,2,25.602405548095703,1.67314875125885,60.48688888549805,2.0636208057403564,6.50337553024292,76.3545150756836,0.46905142857142856
Dinajpur,2015,Aus,6775.0,15748.0,0,29.80858993530273,1.9281764030456543,206.1446533203125,4.5436129570007315,6.033110618591309,79.64148712158203,0.56772
Dinajpur,2015,Aman,254661.0,636936.0,1,28.16671943664551,1.486340880393982,226.1041717529297,3.8994877338409424,5.487017154693604,80.12005615234375,0.5198585714285714
Dinajpur,2015,Boro,177522.0,726107.0,2,25.62647819519043,1.537256360054016,63.02901840209961,1.9597959518432615,6.320466995239258,71.82244110107422,0.4907228571428571
Dinajpur,2016,Aus,5208.0,11577.0,0,30.03125,2.432446956634521,232.1892547607422,4.465066909790039,6.104539394378662,78.08563232421875,0.5420716666666667
Dinajpur,2016,Aman,253203.0,644047.0,1,28.26400756835937,1.2995140552520752,233.96087646484372,4.1519317626953125,5.527449607849121,81.28811645507812,0.5225571428571429
Dinajpur,2016,Boro,176509.0,707246.0,2,25.5933837890625,1.3799185752868652,62.78020095825195,2.1116187572479252,6.294512271881104,73.81903076171875,0.4906657142857143
Dinajpur,2017,Aus,7708.0,22157.0,0,29.67615509033203,2.133842945098877,241.28216552734372,4.475931167602539,5.907561302185059,78.71569061279297,0.556545
Dinajpur,2017,Aman,256410.0,713563.0,1,28.318735122680664,1.3506067991256714,239.62493896484372,4.0577049255371085,5.539461612701416,82.7899398803711,0.5433357142857143
Dinajpur,2017,Boro,175290.0,716477.0,2,25.573034286499023,1.4211589097976685,62.72726821899414,2.0388059616088867,6.390818595886231,76.30089569091797,0.5034057142857143
Dinajpur,2018,Aus,6914.0,20324.0,0,29.575014114379886,1.6764942407608032,241.7612152099609,4.454620361328125,5.879607200622559,78.82621765136719,0.563945
Dinajpur,2018,Aman,260380.0,770155.0,1,28.344688415527344,1.4991824626922607,240.40509033203125,4.245081901550293,5.633244514465332,81.66035461425781,0.5396385714285714
Dinajpur,2018,Boro,170739.0,681567.0,2,25.564104080200195,1.472715973854065,63.15070343017578,2.07184100151062,6.408658027648926,72.57140350341797,0.4904171428571429
Faridpur,2011,Aus,7618.0,5273.0,0,30.125,2.6,232.33333333333331,4.216666666666666,6.0166666666666675,78.83333333333333,0.4800333333333333
Faridpur,2011,Aman,54894.0,108093.0,1,29.007142857142853,2.2142857142857144,174.28571428571428,3.614285714285714,5.571428571428571,82.28571428571429,0.4620471428571428
Faridpur,2011,Boro,36691.0,172527.0,2,25.264285714285712,2.2,41.285714285714285,1.6285714285714286,6.942857142857143,74.71428571428571,0.4855514285714286
Faridpur,2012,Aus,8151.0,9068.0,0,30.58333333333333,2.4166666666666665,147.0,3.716666666666667,5.95,77.66666666666667,0.5023866666666666
Faridpur,2012,Aman,58281.0,116323.0,1,28.464285714285715,2.1142857142857143,138.14285714285714,3.771428571428572,5.814285714285715,82.71428571428571,0.4914528571428571
Faridpur,2012,Boro,32257.0,145573.0,2,25.97142857142857,2.128571428571429,61.42857142857143,1.7428571428571429,6.5,74.0,0.47311857142857144
Faridpur,2013,Aus,7593.0,9273.0,0,30.66666666666666,2.3666666666666667,200.0,4.216666666666666,5.6000000000000005,78.16666666666667,0.49387
Faridpur,2013,Aman,64570.0,131451.0,1,28.607142857142854,1.914285714285714,168.57142857142858,3.814285714285714,5.428571428571429,82.57142857142857,0.5046799999999999
Faridpur,2013,Boro,32361.0,139741.0,2,25.842857142857145,2.128571428571429,65.57142857142857,1.8571428571428568,6.7142857142857135,74.28571428571429,0.4992914285714286
Faridpur,2014,Aus,6728.0,10599.0,0,29.05864524841309,2.4138894081115723,277.52359008789057,4.417356014251709,5.3909029960632315,81.94237518310547,0.5159316666666666
Faridpur,2014,Aman,19085.0,22886.0,1,28.71271705627441,1.940713167190552,229.86508178710938,4.242323398590088,5.7944512367248535,81.97761535644531,0.5143000000000001
Faridpur,2014,Boro,29495.0,120612.0,2,25.55612754821777,1.8422195911407468,63.33972549438477,2.0021538734436035,6.4384765625,76.11688995361328,0.5056614285714286
Faridpur,2015,Aus,5082.0,6609.0,0,30.21608543395996,2.146085500717163,216.0821533203125,4.105318546295166,5.705167293548584,80.70567321777344,0.49538
Faridpur,2015,Aman,19815.0,21822.0,1,28.59779930114746,1.6404263973236084,178.40403747558594,4.036149978637694,5.527907848358153,82.29495239257812,0.48484714285714287
Faridpur,2015,Boro,28618.0,116346.0,2,25.556926727294922,2.1871919631958012,62.86063003540039,1.9854345321655276,6.424009323120117,73.48973846435547,0.5097928571428572
Faridpur,2016,Aus,5485.0,7892.0,0,30.138885498046875,1.9177029132843015,235.7659149169922,3.8843159675598153,5.68541955947876,80.38062286376953,0.5219116666666667
Faridpur,2016,Aman,66209.0,155026.0,1,28.594297409057614,2.0768885612487797,209.89414978027344,4.3896517753601065,5.696363925933838,82.65589904785156,0.5033442857142856
Faridpur,2016,Boro,24139.0,100513.0,2,25.573749542236328,1.5410361289978027,63.14697265625,2.01562762260437,6.5200934410095215,73.4006118774414,0.5248414285714286
Faridpur,2017,Aus,6580.0,10192.0,0,29.42816734313965,2.048928737640381,257.59017944335943,4.149405002593993,5.592491149902344,80.68179321289062,0.5440716666666666
Faridpur,2017,Aman,82090.0,198852.0,1,28.602827072143555,2.1570818424224854,216.89321899414062,4.189610958099365,5.7063255310058585,81.73847198486328,0.5314214285714286
Faridpur,2017,Boro,27804.0,116710.0,2,25.56582450866699,1.286999225616455,63.28594207763672,2.029127836227417,6.4823365211486825,75.34677124023438,0.5424
Faridpur,2018,Aus,12293.0,15869.0,0,29.53424453735352,1.6856069564819336,229.6787414550781,3.4199769496917725,5.56276798248291,81.7346420288086,0.5326816666666666
Faridpur,2018,Aman,83298.0,215743.0,1,28.58201026916504,2.1613805294036865,204.0948486328125,4.331245422363281,5.8199992179870605,82.52529907226562,0.5384328571428572
Faridpur,2018,Boro,22738.6,86868.48,2,25.56490135192871,1.1249873638153076,63.25683975219727,2.033191680908203,6.379366397857666,71.69353485107422,0.5299600000000001
Feni,2011,Aus,12310.0,29897.0,0,29.46666666666667,2.5,426.16666666666674,5.433333333333333,5.533333333333334,85.0,0.5261283333333333
Feni,2011,Aman,65769.0,188358.0,1,28.45714285714286,1.7857142857142858,376.28571428571433,4.414285714285715,5.328571428571427,84.71428571428571,0.5528485714285714
Feni,2011,Boro,34443.0,119962.0,2,25.292857142857148,1.885714285714286,80.0,2.385714285714286,6.757142857142857,79.57142857142857,0.4852057142857143
Feni,2012,Aus,12437.0,27255.0,0,29.691666666666666,2.783333333333333,372.5,5.233333333333333,5.883333333333334,83.66666666666667,0.5347566666666667
Feni,2012,Aman,64497.0,182252.0,1,27.857142857142854,1.942857142857143,332.7142857142857,4.628571428571427,5.371428571428571,85.28571428571429,0.5439071428571429
Feni,2012,Boro,33186.0,121705.0,2,25.65,1.842857142857143,82.0,2.3714285714285714,6.614285714285713,79.0,0.48606285714285713
Feni,2013,Aus,13428.0,9968.0,0,29.516666666666666,3.0,319.8333333333333,5.383333333333334,5.666666666666668,82.16666666666667,0.520055
Feni,2013,Aman,67012.0,196532.0,1,28.33571428571429,1.957142857142857,272.7142857142857,4.542857142857144,5.4714285714285715,84.28571428571429,0.5679242857142858
Feni,2013,Boro,33163.0,121469.0,2,25.407142857142862,1.9,82.71428571428571,2.3428571428571425,6.385714285714287,77.57142857142857,0.46995285714285717
Feni,2014,Aus,11845.0,26338.0,0,29.57174873352051,3.010619640350342,83.14494323730469,4.789605617523193,5.8684563636779785,84.78910827636719,0.52644
Feni,2014,Aman,126881.0,248264.0,1,28.348180770874023,2.1160593032836914,138.81556701660156,4.63231372833252,5.59525203704834,85.04731750488281,0.57351
Feni,2014,Boro,31524.0,111634.0,2,25.565298080444336,1.592803716659546,64.48339080810547,2.1648397445678706,6.729753494262695,78.3314208984375,0.49681571428571436
Feni,2015,Aus,9623.0,20818.0,0,29.72343635559082,2.1899476051330566,331.3729553222656,4.602245330810547,5.828911304473878,84.39154052734375,0.51896
Feni,2015,Aman,126265.0,238614.0,1,28.27331924438477,1.84142005443573,334.08062744140625,4.492987632751465,5.474068641662598,84.67329406738281,0.5713342857142857
Feni,2015,Boro,31797.0,113281.0,2,25.572223663330078,1.2399338483810425,63.52278900146485,2.1973235607147217,6.238314628601074,78.72052001953125,0.51192
Feni,2016,Aus,7524.0,14768.0,0,29.752124786376953,2.2927846908569336,363.1461791992188,4.408496379852295,5.852637767791747,83.8068618774414,0.546655
Feni,2016,Aman,65952.0,176883.0,1,28.38043212890625,1.2307590246200562,371.5902404785156,4.498565196990967,5.520348072052002,84.85226440429688,0.5827742857142857
Feni,2016,Boro,29719.0,110208.0,2,25.565052032470703,1.0599039793014526,63.38164901733398,2.1094768047332764,6.239222049713135,77.97615814208984,0.5327457142857143
Feni,2017,Aus,8461.0,19259.0,0,29.77247810363769,1.933499097824097,348.5540771484375,4.4945244789123535,5.729960441589356,84.77460479736328,0.5555616666666666
Feni,2017,Aman,65215.0,174808.0,1,28.402496337890625,1.2295126914978027,396.501220703125,4.403389930725098,5.564642429351807,85.01996612548828,0.58528
Feni,2017,Boro,33480.0,121757.0,2,25.565582275390625,0.9395779371261596,63.69970703125,2.1175577640533447,6.254953384399414,79.25450134277344,0.5490814285714286
Feni,2018,Aus,11840.0,28102.0,0,29.81989097595215,2.7054481506347656,372.0657958984375,4.492926597595215,5.709500312805176,84.01668548583984,0.5664233333333334
Feni,2018,Aman,61753.0,160699.0,1,28.405460357666016,1.0694825649261477,355.8653259277344,4.374541282653809,5.632136344909668,84.91015625,0.6100014285714286
Feni,2018,Boro,26808.7,95106.9,2,25.56520271301269,0.7430297732353209,63.30640029907226,2.078895568847656,6.4644203186035165,75.28216552734375,0.53013
Jessore,2011,Aus,43338.0,106649.0,0,30.558333333333334,7.466666666666666,185.83333333333331,4.383333333333333,5.25,78.33333333333333,0.48653833333333335
Jessore,2011,Aman,135987.0,353267.0,1,28.814285714285717,5.257142857142859,166.0,3.6571428571428566,4.171428571428572,82.28571428571429,0.51022
Jessore,2011,Boro,155818.0,649269.0,2,25.33571428571429,5.514285714285713,28.57142857142857,1.7,5.8428571428571425,75.57142857142857,0.4839657142857143
Jessore,2012,Aus,40845.0,92290.0,0,31.675,8.016666666666667,144.16666666666666,3.6166666666666667,5.116666666666666,76.0,0.5136366666666666
Jessore,2012,Aman,132630.0,317470.0,1,28.74285714285714,5.457142857142856,163.85714285714286,3.5428571428571423,4.371428571428572,81.85714285714286,0.5403028571428571
Jessore,2012,Boro,154463.0,544883.0,2,26.271428571428572,5.671428571428571,31.57142857142857,1.6285714285714283,5.985714285714287,74.57142857142857,0.4813
Jessore,2013,Aus,39464.0,105021.0,0,30.84166666666667,7.333333333333332,185.0,3.983333333333333,5.416666666666668,77.0,0.5659716666666667
Jessore,2013,Aman,131698.0,317704.0,1,28.52857142857142,5.171428571428573,186.57142857142856,3.571428571428572,4.3,81.85714285714286,0.5652657142857144
Jessore,2013,Boro,158817.0,654035.0,2,25.728571428571428,5.614285714285713,52.85714285714285,1.6142857142857143,6.314285714285713,73.57142857142857,0.5146828571428571
Jessore,2014,Aus,34272.0,96397.0,0,28.84874153137207,3.3697755336761475,214.7721710205078,4.505922317504883,5.117539882659912,81.76252746582031,0.5232033333333334
Jessore,2014,Aman,130588.0,338975.0,1,28.678422927856445,2.348239660263061,190.4296417236328,3.9599726200103764,4.311540126800537,83.56275939941406,0.5497985714285714
Jessore,2014,Boro,157200.0,661229.0,2,25.55951690673828,2.9098715782165527,62.08889770507813,2.0782124996185303,5.7716145515441895,75.42160034179688,0.4950871428571428
Jessore,2015,Aus,27960.0,78144.0,0,29.65371322631836,3.0345368385314937,182.58290100097656,4.1918115615844735,4.895915508270264,81.48223114013672,0.546755
Jessore,2015,Aman,128144.1,335780.0,1,28.6455192565918,2.1809053421020512,194.26426696777344,4.116020202636719,4.381053924560547,80.35204315185547,0.5446042857142858
Jessore,2015,Boro,156116.0,652054.0,2,25.566320419311523,2.1205904483795166,62.83429718017578,2.1970925331115723,6.002102851867676,73.1835708618164,0.5208842857142857
Jessore,2016,Aus,18491.0,51160.0,0,29.8900089263916,2.388449192047119,206.4276885986328,4.4041948318481445,5.2188262939453125,80.73125457763672,0.5184983333333334
Jessore,2016,Aman,123116.0,346090.0,1,28.592443466186523,1.989360809326172,209.1764068603516,4.109314918518066,4.443683624267578,82.05289459228516,0.5176114285714285
Jessore,2016,Boro,151964.0,669014.0,2,25.57757377624512,1.87981116771698,62.7773666381836,1.7874661684036257,5.929638385772705,73.63338470458984,0.5243685714285714
Jessore,2017,Aus,20500.0,53009.0,0,29.69406890869141,3.0354435443878174,212.0334014892578,4.048533439636231,5.306539058685303,81.4529037475586,0.5506133333333333
Jessore,2017,Aman,126035.0,354584.0,1,28.59878349304199,1.8037207126617432,212.5276336669922,3.947841882705689,4.525364398956299,82.9954605102539,0.5604228571428572
Jessore,2017,Boro,160106.0,669316.0,2,25.564964294433594,1.7023307085037231,63.01948165893555,2.2014126777648926,6.066591262817383,75.67176055908203,0.5406257142857143
Jessore,2018,Aus,19455.0,49574.0,0,29.55239486694336,2.1817865371704097,208.4976806640625,4.298306465148927,5.422646045684815,81.26689147949219,0.5620716666666666
Jessore,2018,Aman,126228.0,364433.0,1,28.59140396118164,1.7880408763885498,222.02813720703125,4.017690181732179,4.597227573394775,83.95834350585938,0.5657442857142858
Jessore,2018,Boro,161981.0,749344.0,2,25.56476211547852,1.9424505233764648,63.20922088623047,2.1276252269744877,5.85444974899292,71.39103698730469,0.5322785714285714
Khulna,2011,Aus,7270.0,10584.0,0,30.8,2.2666666666666666,261.8333333333333,4.483333333333333,5.9,79.83333333333333,0.34518166666666666
Khulna,2011,Aman,83435.0,181186.0,1,29.15,1.4285714285714286,251.14285714285717,3.914285714285714,5.242857142857143,84.28571428571429,0.4307728571428572
Khulna,2011,Boro,48134.0,171587.0,2,26.264285714285712,1.5714285714285714,28.0,1.6714285714285713,7.242857142857143,76.14285714285714,0.39876857142857147
Khulna,2012,Aus,4782.0,6733.0,0,31.43333333333333,2.15,169.33333333333334,4.283333333333333,5.95,82.83333333333333,0.3550766666666667
Khulna,2012,Aman,92315.0,208539.0,1,28.87857142857143,1.5428571428571427,206.42857142857144,4.271428571428571,5.342857142857143,87.2857142857143,0.4367528571428571
Khulna,2012,Boro,46571.0,172067.0,2,26.77857142857143,1.5714285714285714,40.285714285714285,1.8857142857142857,7.328571428571428,78.85714285714286,0.40035285714285723
Khulna,2013,Aus,3951.0,5621.0,0,30.883333333333336,2.183333333333333,253.0,4.733333333333333,5.6000000000000005,82.0,0.39627999999999997
Khulna,2013,Aman,96915.0,250786.0,1,28.9,1.5857142857142856,220.7142857142857,4.314285714285715,5.2,84.85714285714286,0.46672714285714284
Khulna,2013,Boro,49204.0,198721.0,2,26.250000000000004,1.8285714285714287,74.14285714285714,2.042857142857143,7.057142857142857,77.14285714285714,0.4210985714285713
Khulna,2014,Aus,3396.0,4525.0,0,28.93476486206055,1.9011590480804443,272.60568237304693,4.3845481872558585,5.619860649108887,86.50979614257812,0.38453166666666666
Khulna,2014,Aman,100008.0,255133.0,1,29.04681968688965,1.3622292280197144,264.27536010742193,4.2779221534728995,5.572127819061278,85.16324615478516,0.46159857142857147
Khulna,2014,Boro,48030.0,178971.0,2,26.20652198791504,1.513605713844299,63.92102813720703,1.995728611946106,7.158742904663086,77.34654235839844,0.41757571428571433
Khulna,2015,Aus,2765.0,3552.0,0,30.05569648742676,2.576169729232788,206.2186584472656,4.524688243865967,5.640604972839356,83.80399322509766,0.3873516666666667
Khulna,2015,Aman,98308.0,250580.0,1,28.96404457092285,1.3176175355911257,232.01742553710938,3.987321615219116,5.2854037284851065,84.13511657714844,0.4626842857142856
Khulna,2015,Boro,49285.0,176698.0,2,25.9991512298584,1.390397548675537,62.79098892211914,2.024319887161255,6.8344478607177725,80.65121459960938,0.4216742857142857
Khulna,2016,Aus,2838.0,4035.0,0,29.981863021850586,2.1630692481994633,282.9353942871094,4.472532272338867,5.772058963775635,84.55178833007812,0.3898983333333334
Khulna,2016,Aman,94555.0,237373.0,1,28.912464141845703,1.3951891660690308,240.5823974609375,4.102323532104491,5.373856067657472,84.28096771240234,0.45672142857142856
Khulna,2016,Boro,48992.0,198901.0,2,25.81537437438965,1.492794394493103,62.577796936035156,2.037254095077514,7.033652305603027,80.99005889892578,0.4466399999999999
Khulna,2017,Aus,3280.0,4776.0,0,29.611173629760746,1.312523603439331,260.95046997070307,4.57310962677002,5.687748908996582,85.08789825439453,0.38985000000000003
Khulna,2017,Aman,95295.0,196908.0,1,28.924747467041016,1.2776291370391846,238.42041015625,4.170400619506837,5.503966808319092,84.29788970947266,0.47996428571428573
Khulna,2017,Boro,48811.0,194455.0,2,25.63743782043457,1.5217701196670532,63.42325973510742,2.0355470180511475,6.517263412475586,79.73828125,0.44874285714285705
Khulna,2018,Aus,2802.0,3974.0,0,29.49150276184082,1.4074196815490725,214.7610015869141,4.469296455383301,5.759284973144531,85.76797485351562,0.42635500000000004
Khulna,2018,Aman,95606.0,224346.0,1,28.92904090881348,1.5052531957626345,257.52105712890625,4.192037105560304,5.3174591064453125,84.3823471069336,0.4960828571428571
Khulna,2018,Boro,57459.0,269538.0,2,25.58965110778809,1.4988647699356081,63.27977752685547,2.045132160186768,6.682174205780028,79.79364776611328,0.4512357142857143
Madaripur,2011,Aus,1919.0,1784.0,0,29.866666666666664,1.4,236.66666666666663,4.216666666666667,5.8,81.83333333333333,0.49893666666666664
Madaripur,2011,Aman,27345.0,30265.0,1,28.657142857142862,0.7571428571428571,188.85714285714286,3.7,5.014285714285714,85.0,0.49958857142857144
Madaripur,2011,Boro,42329.0,181402.0,2,25.157142857142862,1.1428571428571428,41.57142857142857,1.5857142857142856,6.914285714285714,79.14285714285714,0.5136628571428572
Madaripur,2012,Aus,2183.0,1998.0,0,30.26666666666667,1.15,167.5,4.05,5.716666666666666,81.33333333333333,0.5019716666666666
Madaripur,2012,Aman,25952.0,30783.0,1,28.242857142857147,0.6857142857142858,174.85714285714286,3.8,5.271428571428571,84.85714285714286,0.4929185714285715
Madaripur,2012,Boro,40566.0,168079.0,2,25.685714285714287,0.6428571428571429,58.42857142857143,1.6714285714285717,6.585714285714286,78.57142857142857,0.5024642857142858
Madaripur,2013,Aus,2286.0,3341.0,0,30.200000000000006,0.5,262.8333333333333,4.283333333333334,5.800000000000002,81.66666666666667,0.5225083333333334
Madaripur,2013,Aman,22637.0,31882.0,1,28.407142857142862,0.2571428571428572,193.0,3.7428571428571433,5.6000000000000005,84.28571428571429,0.5344314285714286
Madaripur,2013,Boro,40456.0,164460.0,2,25.45,0.4,115.0,1.7714285714285716,6.842857142857143,77.85714285714286,0.5290628571428571
Madaripur,2014,Aus,1520.0,2031.0,0,29.254812240600586,1.3977313041687012,256.9935302734375,4.359506607055663,6.080977439880371,82.57672882080078,0.527595
Madaripur,2014,Aman,39266.0,91527.0,1,28.47472381591797,0.7056942582130432,208.1389617919922,4.2322731018066415,5.5693888664245605,84.95152282714844,0.54359
Madaripur,2014,Boro,39251.0,166069.0,2,25.562915802001953,1.5897884368896484,66.73605346679689,2.0251057147979736,6.2198219299316415,79.37023162841797,0.51332
Madaripur,2015,Aus,1411.0,1918.0,0,29.89047622680664,1.9491933584213257,206.7246398925781,4.476485729217528,6.1300787925720215,80.579345703125,0.5124983333333333
Madaripur,2015,Aman,36032.0,79512.0,1,28.41384696960449,0.6911357641220093,199.9821014404297,4.0169830322265625,5.238891124725342,84.39567565917969,0.5113385714285714
Madaripur,2015,Boro,38624.0,166198.0,2,25.57142448425293,1.8553884029388428,62.93753051757813,2.058349609375,6.418821334838867,77.2890853881836,0.5323971428571428
Madaripur,2016,Aus,1500.0,2667.0,0,30.09967994689941,1.4229761362075806,285.6806640625,4.153003215789795,5.744709491729736,81.0644760131836,0.5292866666666667
Madaripur,2016,Aman,25844.0,41806.0,1,28.454933166503906,1.9944291114807131,218.26856994628903,4.4460225105285645,5.314527988433838,84.70746612548828,0.5213542857142858
Madaripur,2016,Boro,32519.0,145625.0,2,25.56497573852539,1.8648937940597532,61.094993591308594,1.914741277694702,6.294383525848389,78.90017700195312,0.5507614285714286
Madaripur,2017,Aus,1525.0,2171.0,0,29.63302230834961,1.3797838687896729,285.5065612792969,4.423362255096436,5.9341983795166025,80.74494934082031,0.5378066666666667
Madaripur,2017,Aman,26511.0,46016.0,1,28.472797393798828,1.7576091289520264,227.40887451171875,4.202293872833252,5.245562553405762,84.69727325439453,0.5380014285714285
Madaripur,2017,Boro,33677.0,147047.0,2,25.565387725830078,1.7329384088516235,64.54487609863281,2.120135545730591,6.42816972732544,81.00389862060547,0.5550114285714286
Madaripur,2018,Aus,1402.0,1808.0,0,29.73345375061035,1.4287375211715698,217.5220947265625,4.3310723304748535,5.848035335540772,81.78059387207031,0.5307399999999999
Madaripur,2018,Aman,26463.0,43480.0,1,28.469282150268555,1.827841877937317,232.63771057128903,4.265857219696045,5.544520854949951,84.69347381591797,0.5502957142857143
Madaripur,2018,Boro,35157.4,145874.4,2,25.565216064453125,1.443431377410889,63.42486953735352,2.0617165565490723,6.376541614532472,79.43595886230469,0.5350585714285714
Maulvibazar,2011,Aus,23478.0,58390.0,0,29.05,2.65,309.3333333333333,5.033333333333334,5.4,80.0,0.5447566666666667
Maulvibazar,2011,Aman,95406.0,266727.0,1,28.014285714285712,2.342857142857143,184.28571428571428,4.142857142857143,5.6571428571428575,83.42857142857143,0.5787957142857143
Maulvibazar,2011,Boro,42826.0,128647.0,2,24.07857142857143,2.6,108.57142857142857,2.2,6.642857142857142,78.0,0.49585999999999997
Maulvibazar,2012,Aus,27089.0,64335.0,0,29.45,3.3000000000000003,261.8333333333333,4.8500000000000005,5.716666666666666,78.66666666666667,0.5586783333333333
Maulvibazar,2012,Aman,109023.0,285424.0,1,27.65,2.5,192.7142857142857,4.614285714285714,4.9,84.57142857142857,0.5791999999999999
Maulvibazar,2012,Boro,46755.0,135954.0,2,24.52857142857143,3.1142857142857143,85.57142857142857,2.385714285714286,6.3,76.57142857142857,0.4764914285714285
Maulvibazar,2013,Aus,28172.0,75584.0,0,29.350000000000005,2.8833333333333333,322.1666666666667,5.016666666666667,5.5166666666666675,79.33333333333333,0.54038
Maulvibazar,2013,Aman,100996.0,263539.0,1,28.035714285714285,2.142857142857143,203.57142857142856,4.342857142857143,5.357142857142857,83.85714285714286,0.59389
Maulvibazar,2013,Boro,47776.0,146683.0,2,24.292857142857148,2.6714285714285717,133.85714285714286,2.185714285714285,6.671428571428572,77.0,0.4949571428571428
