st,yr,lat,long,rain,rel_hum,cloud,avg_sun,temp
Sylhet,2023,24.88,91.93,353.1922302246094,76.23335266113281,3.834949493408203,6.119056224822997,28.679452896118164
Feni,2023,23.01,91.37,190.94728088378903,78.0952377319336,3.629395484924317,6.165998935699463,28.62894058227539
Teknaf,2023,20.87,92.26,277.28680419921875,78.45220947265625,3.698796033859253,6.950826168060303,28.71102905273437
Barisal,2024,22.7,90.36,179.10496520996094,77.8008804321289,3.555802583694458,6.312648296356201,28.472332000732425
Dinajpur,2024,25.63,88.66,173.14111328125,73.9184341430664,3.3042180538177486,6.335193157196045,27.47467422485352
Bhola,2024,22.7,90.66,183.11329650878903,77.98738861083984,3.5689406394958496,6.0760560035705575,28.549867630004886
Patuakhali,2024,22.36,90.34,200.48468017578125,78.05812072753906,3.5595197677612305,6.3140411376953125,28.50351333618164
Mymensingh,2024,24.75,90.41,190.7132110595703,75.81096649169922,3.5097970962524414,5.7579994201660165,28.21505355834961
Mongla,2024,22.43,89.66,163.0310821533203,77.22637939453125,3.507831573486328,6.333630084991455,28.306381225585934
Rajshahi,2024,24.35,88.56,173.42156982421875,74.49359130859375,3.348705768585205,6.378856182098389,27.722152709960934
Maijdee Court,2024,22.83,91.08,186.78707885742188,77.77400207519531,3.610028505325317,6.090573787689209,28.690059661865234
Madaripur,2024,23.17,90.18,184.63450622558597,77.02154541015625,3.5146274566650386,6.284606456756593,28.368764877319336
Kutubdia,2024,21.83,91.84,236.88314819335938,79.04451751708984,3.6680169105529785,6.528201103210449,28.67742729187012
Rangamati,2024,22.67,92.2,198.7138977050781,78.31211853027344,3.681939840316773,6.393788814544678,28.83999443054199
Khulna,2024,22.8,89.58,166.30506896972656,77.06350708007812,3.4934787750244136,6.311536312103272,28.23668098449707
Khepupara,2024,21.98,90.22,221.50999450683597,77.53121185302734,3.5555529594421387,6.4416871070861825,28.449256896972656
Jessore,2024,23.17,89.22,169.0009002685547,75.79583740234375,3.438551425933838,5.869869709014893,28.07442283630371
Rangpur,2024,25.72,89.26,181.2879638671875,74.33614349365234,3.3708171844482417,6.323665142059326,27.633487701416016
Ishurdi,2024,24.12,89.04,180.4019470214844,75.03060150146484,3.405609607696533,6.371792316436768,27.898883819580078
Hatiya,2024,22.29,91.13,210.545166015625,78.57041931152344,3.6168482303619385,6.260222434997559,28.60905265808105
Tangail,2024,24.15,89.55,185.8618927001953,75.31647491455078,3.4407191276550293,6.1674842834472665,28.05696678161621
Sandwip,2024,22.5,91.46,206.10845947265625,78.61393737792969,3.6312465667724614,6.290200233459473,28.719688415527344
Faridpur,2024,23.61,89.84,188.0383758544922,75.8764419555664,3.4755432605743413,6.2812232971191415,28.21971893310547
Satkhira,2024,22.68,89.07,157.70654296875,76.38807678222656,3.4524426460266118,6.31884241104126,28.08432197570801
Dhaka,2024,23.78,90.39,192.8075256347656,75.4093246459961,3.532709836959839,5.72880744934082,28.37905120849609
Sitakunda,2024,22.64,91.64,195.97412109375,78.59296417236328,3.632822990417481,6.453324794769287,28.75066375732422
Cox's Bazar,2024,21.46,91.98,265.01760864257807,78.3136978149414,3.682408332824707,6.634671688079834,28.8415470123291
Comilla,2024,23.48,91.19,196.85629272460938,77.19860076904297,3.5947999954223637,6.422764778137207,28.6218318939209
Chuadanga,2024,23.65,88.81667,177.5203094482422,75.47389221191406,3.3970975875854488,6.292895793914795,27.88666343688965
Srimangal,2024,24.29,91.73,200.9515686035156,76.80931091308594,3.623936414718628,6.180015563964844,28.57012367248535
Chittagong (IAP-Patenga),2024,22.34,91.79,213.698486328125,78.55162048339844,3.6582283973693848,6.507370948791504,28.72184562683105
Syedpur,2024,25.75,88.916667,175.13143920898438,74.10603332519531,3.3040070533752437,6.281930446624756,27.53758811950684
Chittagong (City-Ambagan),2024,22.35,91.8166,213.60235595703125,78.19338989257812,3.663205862045288,6.393371105194093,28.83431434631348
Chandpur,2024,23.26,90.67,190.62213134765625,77.04020690917969,3.5748682022094727,5.880266189575195,28.52436637878418
Bogra,2024,24.88,89.36,183.2012939453125,74.55274200439453,3.4040656089782715,5.9995479583740225,27.88484191894531
Sylhet,2024,24.88,91.93,353.50750732421875,76.2242202758789,3.790673732757568,6.142693519592285,28.69545745849609
Feni,2024,23.01,91.37,190.94497680664062,77.9715347290039,3.6267211437225337,6.185423851013184,28.67415809631348
Teknaf,2024,20.87,92.26,282.3690185546875,78.41315460205078,3.7007923126220703,6.9659929275512695,28.761533737182614
Barisal,2025,22.7,90.36,179.0884246826172,77.66712188720703,3.554696798324585,6.323026657104492,28.481475830078125
Dinajpur,2025,25.63,88.66,173.348388671875,73.86283111572266,3.302204370498657,6.353827476501465,27.48094940185547
Bhola,2025,22.7,90.66,183.1107940673828,77.86030578613281,3.5702290534973145,6.105133056640625,28.56525993347168
Patuakhali,2025,22.36,90.34,200.51898193359372,77.93053436279297,3.5590503215789795,6.324517250061035,28.51301002502441
Mymensingh,2025,24.75,90.41,190.75765991210938,75.67896270751953,3.5061259269714355,5.813969135284424,28.22645568847656
Mongla,2025,22.43,89.66,163.1091766357422,77.14117431640625,3.5081536769866943,6.344342231750487,28.306306838989254
Rajshahi,2025,24.35,88.56,173.5624542236328,74.40579223632812,3.3505990505218506,6.390202522277832,27.720783233642575
Maijdee Court,2025,22.83,91.08,186.7787170410156,77.69385528564453,3.607680559158325,6.117035388946532,28.698978424072266
Madaripur,2025,23.17,90.18,184.6336975097656,76.88813018798828,3.518040180206299,6.297988414764403,28.37446594238281
Kutubdia,2025,21.83,91.84,236.75711059570312,78.92025756835938,3.668442249298096,6.536327838897705,28.723876953125
Rangamati,2025,22.67,92.2,198.7207489013672,78.30429077148438,3.6831014156341553,6.391558170318604,28.88249015808105
Khulna,2025,22.8,89.58,166.25698852539062,76.92737579345703,3.4934887886047363,6.324298858642577,28.23655891418457
Khepupara,2025,21.98,90.22,222.0375213623047,77.44612121582031,3.556095838546753,6.454503059387207,28.45893669128418
Jessore,2025,23.17,89.22,169.0743408203125,75.7308120727539,3.4433157444000244,5.919943809509277,28.07497596740723
Rangpur,2025,25.72,89.26,181.6098937988281,74.2739486694336,3.3650298118591313,6.341889381408691,27.6448974609375
Ishurdi,2025,24.12,89.04,180.3907470703125,74.93268585205078,3.4057309627532963,6.381978988647461,27.900901794433594
Hatiya,2025,22.29,91.13,210.54037475585938,78.45469665527344,3.61614990234375,6.272936820983888,28.63764572143555
Tangail,2025,24.15,89.55,185.9185943603516,75.23021697998047,3.4420177936553955,6.193693161010742,28.05997467041016
Sandwip,2025,22.5,91.46,206.1036834716797,78.52290344238281,3.632200956344605,6.299185752868652,28.7458553314209
Faridpur,2025,23.61,89.84,188.0611114501953,75.8025894165039,3.4789326190948486,6.296243190765381,28.221101760864254
Satkhira,2025,22.68,89.07,157.72268676757812,76.30938720703125,3.4548072814941406,6.332453727722168,28.08486175537109
Dhaka,2025,23.78,90.39,192.84507751464844,75.46871185302734,3.5310382843017583,5.786636829376222,28.379770278930664
Sitakunda,2025,22.64,91.64,195.91136169433597,78.49868774414062,3.636397838592529,6.4475955963134775,28.781593322753906
Cox's Bazar,2025,21.46,91.98,266.28353881835943,78.28662872314453,3.682412385940552,6.652207851409912,28.858612060546875
Comilla,2025,23.48,91.19,197.0486602783203,77.09709167480469,3.595282077789306,6.42136287689209,28.639463424682614
Chuadanga,2025,23.65,88.81667,177.54295349121094,75.33576965332031,3.400007724761963,6.309966087341309,27.887371063232425
Srimangal,2025,24.29,91.73,200.95797729492188,76.72016143798828,3.623307466506958,6.198302268981934,28.62528419494629
Chittagong (IAP-Patenga),2025,22.34,91.79,213.69677734375,78.50920104980469,3.65883469581604,6.496501445770264,28.76278114318848
Syedpur,2025,25.75,88.916667,175.45989990234375,74.0405502319336,3.3055143356323238,6.304856300354004,27.54308319091797
Chittagong (City-Ambagan),2025,22.35,91.8166,213.6015167236328,78.19976806640625,3.6628823280334473,6.392510414123535,28.854534149169922
Chandpur,2025,23.26,90.67,190.7922515869141,76.94068145751953,3.571338653564453,5.9243226051330575,28.52737808227539
Bogra,2025,24.88,89.36,183.3077545166016,74.51895141601562,3.4027249813079834,6.041419982910156,27.885040283203125
Sylhet,2025,24.88,91.93,353.318115234375,76.21708679199219,3.748935222625733,6.164497375488281,28.70732498168945
Feni,2025,23.01,91.37,190.9448699951172,77.86363220214844,3.62480902671814,6.203258991241455,28.71049690246582
Teknaf,2025,20.87,92.26,287.2205810546875,78.37913513183594,3.702161073684693,6.978545188903809,28.802099227905273
Barisal,2026,22.7,90.36,179.07818603515625,77.55077362060547,3.5539064407348637,6.3325018882751465,28.487607955932614
Dinajpur,2026,25.63,88.66,173.50942993164062,73.8208236694336,3.3004608154296875,6.370840072631836,27.48586654663086
Bhola,2026,22.7,90.66,183.1094207763672,77.74970245361328,3.571147918701172,6.131886005401611,28.57575225830078
Patuakhali,2026,22.36,90.34,200.5406036376953,77.82023620605469,3.5586884021759038,6.334083557128906,28.520103454589844
Mymensingh,2026,24.75,90.41,190.7823486328125,75.57372283935547,3.503345727920532,5.865945339202881,28.23491287231445
Mongla,2026,22.43,89.66,163.16644287109375,77.06717681884766,3.508361339569092,6.354111671447754,28.30625915527344
Rajshahi,2026,24.35,88.56,173.66065979003906,74.33599853515625,3.3520796298980717,6.400533199310303,27.719768524169922
Maijdee Court,2026,22.83,91.08,186.7732391357422,77.62401580810547,3.60595178604126,6.1413822174072275,28.70492744445801
Madaripur,2026,23.17,90.18,184.6341857910156,76.77263641357422,3.520530462265014,6.310220718383789,28.37828063964844
Kutubdia,2026,21.83,91.84,236.7872467041016,78.813232421875,3.6687512397766113,6.543716907501222,28.761165618896484
Rangamati,2026,22.67,92.2,198.7157287597656,78.29745483398438,3.683957576751709,6.389518737792969,28.916622161865234
Khulna,2026,22.8,89.58,166.22544860839844,76.80901336669922,3.493454933166504,6.335949420928955,28.23647880554199
Khepupara,2026,21.98,90.22,221.6250762939453,77.37223815917969,3.5564565658569336,6.4661521911621085,28.466707229614254
Jessore,2026,23.17,89.22,169.12435913085938,75.67556762695312,3.446774244308472,5.96617317199707,28.07534599304199
Rangpur,2026,25.72,89.26,181.8594970703125,74.22689056396484,3.360556364059448,6.358549118041992,27.653844833374023
Ishurdi,2026,24.12,89.04,180.38331604003903,74.85346221923828,3.405777931213379,6.3912620544433585,27.902252197265625
Hatiya,2026,22.29,91.13,210.53700256347656,78.3546371459961,3.6156466007232666,6.284573554992676,28.66059684753418
Tangail,2026,24.15,89.55,185.94956970214844,75.16047668457031,3.443010807037353,6.217740535736084,28.06198501586914
Sandwip,2026,22.5,91.46,206.1028594970703,78.44380950927734,3.6328959465026855,6.307412147521973,28.766860961914066
Faridpur,2026,23.61,89.84,188.04820251464844,75.74103546142578,3.481403350830078,6.309979438781737,28.222026824951172
Satkhira,2026,22.68,89.07,157.73265075683594,76.24115753173828,3.456498622894287,6.344863414764403,28.08522605895996
Dhaka,2026,23.78,90.39,192.82400512695312,75.51641082763672,3.5297787189483643,5.838728904724121,28.38025283813477
Sitakunda,2026,22.64,91.64,195.92987060546875,78.4165267944336,3.638994216918945,6.442372798919678,28.80642127990723
Cox's Bazar,2026,21.46,91.98,262.62945556640625,78.26301574707031,3.682397365570069,6.668079853057861,28.8723087310791
Comilla,2026,23.48,91.19,196.9231719970703,77.01036071777344,3.59565544128418,6.420084476470947,28.651275634765625
Chuadanga,2026,23.65,88.81667,177.55477905273438,75.22000122070312,3.402132749557495,6.325545310974121,27.88784217834473
Srimangal,2026,24.29,91.73,200.95628356933597,76.64741516113281,3.622878789901733,6.215123653411865,28.666128158569336
Chittagong (IAP-Patenga),2026,22.34,91.79,213.6973876953125,78.47224426269531,3.659268140792847,6.486610412597656,28.79562950134277
Syedpur,2026,25.75,88.916667,175.71914672851562,73.9911117553711,3.3066222667694087,6.3258161544799805,27.547393798828125
Chittagong (City-Ambagan),2026,22.35,91.8166,213.6018218994141,78.20533752441406,3.662659168243408,6.391723155975343,28.870763778686523
Chandpur,2026,23.26,90.67,190.6855926513672,76.85504913330078,3.5687677860260014,5.9652156829833975,28.529394149780273
Bogra,2026,24.88,89.36,183.3799133300781,74.49280548095703,3.40169095993042,6.079984664916992,27.885189056396484
Sylhet,2026,24.88,91.93,353.4294738769531,76.21150970458984,3.7182037830352783,6.184589385986327,28.716127395629886
Feni,2026,23.01,91.37,190.94439697265625,77.76958465576172,3.623408555984497,6.219645023345947,28.736957550048828
Teknaf,2026,20.87,92.26,284.6006774902344,78.3494873046875,3.7030925750732417,6.988964557647705,28.834651947021484
Barisal,2027,22.7,90.36,179.07186889648438,77.44950103759766,3.5533382892608643,6.3411545753479,28.4917106628418
Dinajpur,2027,25.63,88.66,173.6347198486328,73.78913116455078,3.2991960048675537,6.3863563537597665,27.489727020263672
Bhola,2027,22.7,90.66,183.10858154296875,77.65337371826172,3.5718114376068115,6.15647029876709,28.582725524902344
Patuakhali,2027,22.36,90.34,200.5542449951172,77.72467803955078,3.5584449768066406,6.342814922332764,28.524658203125
Mymensingh,2027,24.75,90.41,190.7963104248047,75.49030303955078,3.50122332572937,5.914013385772705,28.24118232727051
Mongla,2027,22.43,89.66,163.20843505859375,77.00287628173828,3.5085182189941406,6.363014221191406,28.30622482299805
Rajshahi,2027,24.35,88.56,173.72901916503906,74.28071594238281,3.3531682491302486,6.409934997558594,27.71901512145996
Maijdee Court,2027,22.83,91.08,186.7709045410156,77.5632095336914,3.604721546173096,6.163769245147705,28.70890808105469
Madaripur,2027,23.17,90.18,184.634033203125,76.67291259765625,3.522343635559082,6.321400165557861,28.38083267211914
Kutubdia,2027,21.83,91.84,236.7454376220703,78.72077941894531,3.6689627170562735,6.550427436828612,28.79109764099121
Rangamati,2027,22.67,92.2,198.71749877929688,78.29148864746094,3.6845624446868896,6.387655735015869,28.94400978088379
Khulna,2027,22.8,89.58,166.20477294921875,76.70614624023438,3.4934499263763428,6.346573829650879,28.236427307128906
Khepupara,2027,21.98,90.22,221.9580535888672,77.30805206298828,3.556718349456787,6.476734638214111,28.47294616699219
Jessore,2027,23.17,89.22,169.1583709716797,75.6287612915039,3.4492924213409424,6.008763790130615,28.075592041015625
Rangpur,2027,25.72,89.26,182.0525665283203,74.19136047363281,3.3570435047149663,6.373764514923097,27.66086387634277
Ishurdi,2027,24.12,89.04,180.37892150878903,74.78964233398438,3.4058351516723637,6.3997154235839835,27.903156280517575
Hatiya,2027,22.29,91.13,210.5362091064453,78.26793670654297,3.6152923107147217,6.295224666595459,28.67902183532715
Tangail,2027,24.15,89.55,185.96641540527344,75.10428619384766,3.4437470436096187,6.239774703979492,28.06333351135254
Sandwip,2027,22.5,91.46,206.10235595703125,78.37499237060547,3.633386850357056,6.314940929412843,28.783721923828125
Faridpur,2027,23.61,89.84,188.0560760498047,75.68986511230469,3.483243703842163,6.322529315948486,28.22264862060547
Satkhira,2027,22.68,89.07,157.73876953125,76.18206024169922,3.4577066898345947,6.356168270111084,28.085468292236328
Dhaka,2027,23.78,90.39,192.8366851806641,75.55482482910156,3.5288541316986084,5.887531280517577,28.38057518005371
Sitakunda,2027,22.64,91.64,195.9119110107422,78.3448715209961,3.640849351882935,6.437610626220702,28.82634735107422
Cox's Bazar,2027,21.46,91.98,257.8582763671875,78.242431640625,3.682395219802856,6.682433128356934,28.883304595947266
Comilla,2027,23.48,91.19,197.005859375,76.93650817871094,3.595921516418457,6.418918132781982,28.65917587280273
Chuadanga,2027,23.65,88.81667,177.56094360351562,75.12351989746094,3.4037113189697266,6.339752674102782,27.88815689086914
Srimangal,2027,24.29,91.73,200.957763671875,76.58827209472656,3.6225333213806152,6.230595588684082,28.69528007507324
Chittagong (IAP-Patenga),2027,22.34,91.79,213.6971435546875,78.44002532958984,3.6595749855041504,6.477608680725098,28.82200050354004
Syedpur,2027,25.75,88.916667,175.92398071289062,73.95384216308594,3.3075284957885738,6.344973564147949,27.5507755279541
Chittagong (City-Ambagan),2027,22.35,91.8166,213.60171508789062,78.21019744873047,3.6624965667724614,6.391005992889403,28.883790969848636
Chandpur,2027,23.26,90.67,190.7535400390625,76.78158569335938,3.5668888092041016,6.0029053688049325,28.530744552612305
Bogra,2027,24.88,89.36,183.4288787841797,74.47260284423828,3.40090560913086,6.115477085113525,27.885295867919922
Sylhet,2027,24.88,91.93,353.36309814453125,76.20716094970703,3.6948430538177486,6.2030982971191415,28.722660064697266
Feni,2027,23.01,91.37,190.9444122314453,77.68772888183594,3.62239933013916,6.234683036804199,28.75411796569824
Teknaf,2027,20.87,92.26,292.617431640625,78.32365417480469,3.7037298679351807,6.997599124908447,28.860782623291016
Barisal,2028,22.7,90.36,179.06797790527344,77.36132049560547,3.552931308746338,6.3490538597106925,28.49445533752441
Dinajpur,2028,25.63,88.66,173.73220825195312,73.7652359008789,3.29815936088562,6.400503158569336,27.49274826049805
Bhola,2028,22.7,90.66,183.10809326171875,77.56945037841797,3.572285890579224,6.179049491882324,28.58740234375
Patuakhali,2028,22.36,90.34,200.56283569335938,77.64176177978516,3.5582661628723145,6.350782871246338,28.52775764465332
Mymensingh,2028,24.75,90.41,190.80406188964844,75.42444610595703,3.499611616134644,5.95849084854126,28.245838165283203
Mongla,2028,22.43,89.66,163.23924255371094,76.94699096679688,3.508625268936157,6.371125221252441,28.30620193481445
Rajshahi,2028,24.35,88.56,173.776611328125,74.237060546875,3.354002952575684,6.418489933013916,27.71845626831055
Maijdee Court,2028,22.83,91.08,186.7694854736328,77.51030731201172,3.603826284408569,6.184340000152588,28.71157646179199
Madaripur,2028,23.17,90.18,184.6341094970703,76.58705139160156,3.523666381835937,6.331613063812256,28.38254165649414
Kutubdia,2028,21.83,91.84,236.7545928955078,78.64073181152344,3.669112920761109,6.556520938873291,28.81512260437012
Rangamati,2028,22.67,92.2,198.7162170410156,78.28628540039062,3.6850016117095943,6.385951519012451,28.965993881225586
Khulna,2028,22.8,89.58,166.19119262695312,76.61681365966797,3.4934368133544917,6.356261253356934,28.23639297485352
Khepupara,2028,21.98,90.22,221.6958923339844,77.25224304199219,3.5568981170654297,6.486343383789063,28.47795104980469
Jessore,2028,23.17,89.22,169.18148803710938,75.58916473388672,3.4511215686798096,6.0479793548583975,28.07575988769531
Rangpur,2028,25.72,89.26,182.2015686035156,74.16455078125,3.3543131351470947,6.3876566886901855,27.66636848449707
Ishurdi,2028,24.12,89.04,180.37612915039062,74.73839569091797,3.405867338180542,6.407413959503174,27.90375900268555
Hatiya,2028,22.29,91.13,210.53575134277344,78.19268798828125,3.615039825439453,6.304969310760497,28.693805694580078
Tangail,2028,24.15,89.55,185.9755859375,75.05915069580078,3.4443044662475586,6.259956359863281,28.064231872558594
Sandwip,2028,22.5,91.46,206.10223388671875,78.31507110595703,3.6337411403656006,6.321829319000244,28.797250747680664
Faridpur,2028,23.61,89.84,188.05145263671875,75.64744567871094,3.48459529876709,6.333994388580322,28.223064422607425
Satkhira,2028,22.68,89.07,157.74256896972656,76.13091278076172,3.458570957183838,6.3664631843566895,28.08563232421875
Dhaka,2028,23.78,90.39,192.8293914794922,75.58582305908203,3.528163433074951,5.932436466217041,28.38079071044922
Sitakunda,2028,22.64,91.64,195.9169464111328,78.28235626220703,3.642188310623169,6.433269500732423,28.842344284057614
Cox's Bazar,2028,21.46,91.98,259.531005859375,78.2244644165039,3.682389497756958,6.695408344268799,28.892127990722656
Comilla,2028,23.48,91.19,196.95172119140625,76.87380981445312,3.5961217880249023,6.417853832244872,28.66446304321289
Chuadanga,2028,23.65,88.81667,177.5641632080078,75.0434799194336,3.404870748519897,6.352705001831055,27.88837242126465
Srimangal,2028,24.29,91.73,200.9573211669922,76.54035186767578,3.622284412384033,6.2448158264160165,28.714319229125977
Chittagong (IAP-Patenga),2028,22.34,91.79,213.6972198486328,78.41193389892578,3.659793376922608,6.469411849975586,28.84316444396973
Syedpur,2028,25.75,88.916667,176.0859832763672,73.92578125,3.3082163333892822,6.362470626831055,27.55342674255371
Chittagong (City-Ambagan),2028,22.35,91.8166,213.6017608642578,78.21444702148438,3.662383556365967,6.390350341796875,28.89424705505371
Chandpur,2028,23.26,90.67,190.7107086181641,76.71871185302734,3.5655176639556885,6.037704944610597,28.531646728515625
Bogra,2028,24.88,89.36,183.46206665039062,74.45701599121094,3.4003031253814697,6.1481080055236825,27.8853759765625
Sylhet,2028,24.88,91.93,353.4023742675781,76.2037582397461,3.67734694480896,6.220139026641847,28.727502822875977
Feni,2028,23.01,91.37,190.9443206787109,77.61656951904297,3.621663808822632,6.248482704162598,28.76574516296387
Teknaf,2028,20.87,92.26,279.41378784179693,78.30110931396484,3.704164743423462,7.004753589630128,28.881755828857425
Barisal,2029,22.7,90.36,179.06556701660156,77.2845458984375,3.5526387691497803,6.356262683868407,28.49629020690918
Dinajpur,2029,25.63,88.66,173.8081817626953,73.74724578857422,3.2973783016204834,6.413395404815674,27.495121002197266
Bhola,2029,22.7,90.66,183.1078338623047,77.49634552001953,3.572628259658813,6.199772357940674,28.59052848815918
Patuakhali,2029,22.36,90.34,200.5682678222656,77.56974029541016,3.5581414699554443,6.3580522537231445,28.52981948852539
Mymensingh,2029,24.75,90.41,190.80844116210938,75.37264251708984,3.4983816146850586,5.999583721160889,28.24928855895996
Mongla,2029,22.43,89.66,163.26187133789062,76.89840698242188,3.5087037086486816,6.378512859344482,28.30618667602539
Rajshahi,2029,24.35,88.56,173.80975341796875,74.20265197753906,3.3546245098114014,6.426270484924316,27.718040466308594
Maijdee Court,2029,22.83,91.08,186.76882934570312,77.46430969238281,3.60318374633789,6.203230857849121,28.71335792541504
Madaripur,2029,23.17,90.18,184.6340789794922,76.5133056640625,3.524628162384033,6.340940475463867,28.38368225097656
Kutubdia,2029,21.83,91.84,236.74073791503903,78.57130432128906,3.6692163944244394,6.562053680419923,28.834402084350586
Rangamati,2029,22.67,92.2,198.71665954589844,78.28174591064453,3.685314655303955,6.3843936920166025,28.983642578125
Khulna,2029,22.8,89.58,166.1822967529297,76.53932189941406,3.49343204498291,6.365090370178223,28.236371994018555
Khepupara,2029,21.98,90.22,221.90655517578125,77.20370483398438,3.5570256710052486,6.495068550109862,28.48197364807129
Jessore,2029,23.17,89.22,169.1971893310547,75.55572509765625,3.4524521827697754,6.084042072296143,28.075870513916016
Rangpur,2029,25.72,89.26,182.3163909912109,74.14434814453125,3.3521747589111333,6.400334358215332,27.670684814453125
Ishurdi,2029,24.12,89.04,180.3744659423828,74.6973648071289,3.4058961868286133,6.414421081542969,27.90416717529297
Hatiya,2029,22.29,91.13,210.5356292724609,78.1272964477539,3.6148607730865483,6.313881874084473,28.70567512512207
Tangail,2029,24.15,89.55,185.9805908203125,75.02298736572266,3.4447195529937744,6.278427600860597,28.06483459472656
Sandwip,2029,22.5,91.46,206.1021881103516,78.26285552978516,3.6339936256408687,6.3281311988830575,28.8081169128418
Faridpur,2029,23.61,89.84,188.0542297363281,75.61235809326172,3.485596179962158,6.344462871551514,28.22333908081055
Satkhira,2029,22.68,89.07,157.74490356445312,76.08668518066406,3.4591872692108154,6.375836372375487,28.08574104309082
Dhaka,2029,23.78,90.39,192.83372497558597,75.61087799072266,3.527653455734253,5.9740190505981445,28.38093376159668
Sitakunda,2029,22.64,91.64,195.9117584228516,78.22779846191406,3.643148183822632,6.429309844970702,28.85518455505371
Cox's Bazar,2029,21.46,91.98,255.4542999267578,78.20878601074219,3.682387590408325,6.707132339477539,28.899211883544922
Comilla,2029,23.48,91.19,196.98731994628903,76.82073211669922,3.596266031265259,6.416882991790772,28.668004989624023
Chuadanga,2029,23.65,88.81667,177.5658416748047,74.97734069824219,3.405728578567505,6.3645081520080575,27.888511657714844
Srimangal,2029,24.29,91.73,200.9576873779297,76.50162506103516,3.622092008590698,6.257882118225098,28.727182388305664
Chittagong (IAP-Patenga),2029,22.34,91.79,213.6971893310547,78.3874282836914,3.6599490642547607,6.461946487426758,28.860151290893555
Syedpur,2029,25.75,88.916667,176.21426391601562,73.9046859741211,3.308766365051269,6.378443717956543,27.55550575256348
Chittagong (City-Ambagan),2029,22.35,91.8166,213.60174560546875,78.21814727783203,3.6623015403747563,6.38975191116333,28.90264129638672
Chandpur,2029,23.26,90.67,190.73789978027344,76.66502380371094,3.564516305923462,6.069770812988281,28.53224754333496
Bogra,2029,24.88,89.36,183.4845123291016,74.44497680664062,3.399843454360962,6.178084373474121,27.88543510437012
Sylhet,2029,24.88,91.93,353.37908935546875,76.20110321044922,3.664063215255737,6.2358222007751465,28.73109245300293
Feni,2029,23.01,91.37,190.9443359375,77.5547866821289,3.62113094329834,6.261137962341309,28.77348899841309
Teknaf,2029,20.87,92.26,297.66326904296875,78.28144836425781,3.7044615745544434,7.010679721832275,28.898590087890625
Barisal,2030,22.7,90.36,179.06410217285156,77.21772003173828,3.55242919921875,6.3628411293029785,28.497522354125977
Dinajpur,2030,25.63,88.66,173.8673553466797,73.73371124267578,3.296755313873291,6.424754619598389,27.49698257446289
Bhola,2030,22.7,90.66,183.10769653320312,77.43267059326172,3.5728740692138667,6.2187819480896,28.59262275695801
Patuakhali,2030,22.36,90.34,200.57171630859372,77.50711822509766,3.558052062988281,6.364682674407959,28.53120231628418
Mymensingh,2030,24.75,90.41,190.81089782714844,75.33199310302734,3.4974470138549805,6.037526607513428,28.25185394287109
Mongla,2030,22.43,89.66,163.27845764160156,76.8561782836914,3.5087575912475586,6.385239601135254,28.30617713928223
Rajshahi,2030,24.35,88.56,173.83279418945312,74.17559051513672,3.3550968170166016,6.433344841003418,27.717729568481445
Maijdee Court,2030,22.83,91.08,186.7684631347656,77.42434692382812,3.6027188301086426,6.220569133758545,28.714557647705078
Madaripur,2030,23.17,90.18,184.6341094970703,76.45011901855469,3.5253293514251713,6.349457263946532,28.384450912475586
Kutubdia,2030,21.83,91.84,236.74349975585938,78.51099395751953,3.66929030418396,6.567076206207275,28.84987831115723
Rangamati,2030,22.67,92.2,198.7163543701172,78.27778625488281,3.685540676116944,6.382969856262207,28.997806549072266
Khulna,2030,22.8,89.58,166.17645263671875,76.47217559814453,3.49342679977417,6.3731369972229,28.23635482788086
Khepupara,2030,21.98,90.22,221.739990234375,77.16146087646484,3.557114601135254,6.502985954284668,28.48520088195801
Jessore,2030,23.17,89.22,169.20787048339844,75.52752685546875,3.4534184932708736,6.117177486419678,28.075942993164066
Rangpur,2030,25.72,89.26,182.40480041503903,74.12913513183594,3.350507974624634,6.411899089813232,27.67407035827637
Ishurdi,2030,24.12,89.04,180.3734130859375,74.66458129882812,3.4059157371521,6.420799732208253,27.904436111450195
Hatiya,2030,22.29,91.13,210.53558349609372,78.07041931152344,3.614733695983887,6.322030544281006,28.71520233154297
Tangail,2030,24.15,89.55,185.9833068847656,74.99406433105469,3.445033311843872,6.29532527923584,28.06523704528809
Sandwip,2030,22.5,91.46,206.1021881103516,78.21735382080078,3.63417387008667,6.3338942527771,28.816835403442386
Faridpur,2030,23.61,89.84,188.0525665283203,75.58338165283203,3.48633337020874,6.354018688201903,28.22352600097656
Satkhira,2030,22.68,89.07,157.74635314941406,76.04847717285156,3.4596281051635738,6.384366035461426,28.085811614990234
Dhaka,2030,23.78,90.39,192.8311920166016,75.63115692138672,3.5272736549377437,6.012371063232423,28.381031036376953
Sitakunda,2030,22.64,91.64,195.91314697265625,78.18018341064453,3.64383864402771,6.4257001876831055,28.865488052368164
Cox's Bazar,2030,21.46,91.98,262.84829711914057,78.19510650634766,3.682385444641113,6.71772050857544,28.904897689819336
Comilla,2030,23.48,91.19,196.96397399902344,76.7759017944336,3.59637451171875,6.415996551513673,28.670373916625977
Chuadanga,2030,23.65,88.81667,177.56674194335938,74.92288970947266,3.4063596725463867,6.375259876251222,27.88860511779785
Srimangal,2030,24.29,91.73,200.9575653076172,76.47039031982422,3.621949672698975,6.26988410949707,28.73575782775879
